Node1,Node2
P62277,Q9UNQ2
P51003,Q9C0J8
Q9ULQ0,Q9Y3A3
P51809,Q9NZ43
P00414,Q7KZN9
Q13601,Q9H0A0
Q9GZP9,Q9Y679
B5ME19,O15371
P01116,P51812
P19876,P80162
P30049,P56134
P17568,P24311
P0DPB6,Q3B726
P61201,Q15843
Q5S007,Q9UKV8
Q14469,Q9Y5J3
O00203,P53677
P01375,P05112
Q9P2X0,Q9Y673
O15235,P82663
P57772,P62753
Q92974,Q9H4B7
O43914,Q9NP99
P02649,Q92673
P00390,P28161
Q6NUS6,Q9H6L2
P20674,P31930
P20226,P51948
Q6P6C2,Q9H6S0
P43246,P54132
P50151,P61952
O00329,P15153
P09919,P41159
P08579,P52298
O95777,Q12874
P48449,Q15800
O14745,Q9NWQ8
Q9BRG1,Q9Y3E7
P60520,Q86VP1
P07992,P12956
P56192,Q7L3T8
P82663,Q8TAE8
P23409,P23759
P36896,Q8NER5
P61024,P63208
P25705,P61619
O95977,Q9NRA0
O95711,Q99467
P11712,P22309
P42575,Q06547
P12872,Q92847
A0A3B3ISG8,O75439
P31930,Q86Y39
O75593,Q9H9S0
P01730,Q07011
Q9NW13,Q9NY93
P26358,P45973
Q8TDD1,Q9NW13
O43776,P54136
P00734,P02656
P82933,Q9H9J2
Q08881,Q13094
P49427,P62979
Q5EB52,Q9GZU2
Q969S8,Q9Y618
P06899,P62805
P19387,Q12962
P16520,Q9HAR2
O14793,P07585
Q15843,Q6P9F5
P62847,Q9UNQ2
P04179,Q99798
P13500,P41597
P17275,Q9NR55
P82673,P82914
P14784,P40933
P19474,Q14653
P50613,Q96T76
O94761,P27695
P00750,Q99574
P22087,Q13601
O95777,Q2TAY7
P19387,Q92759
O00472,Q14241
P53618,P84077
Q8TCS8,Q99547
O14763,P50591
O14672,O43921
Q15172,Q9NY27
P61073,P78423
Q5T011,Q8WTW4
P62491,Q96CV9
O60508,Q14498
P09960,Q16873
P00813,Q12884
P14061,P37059
P36543,Q6P9B6
O00442,Q13601
O60512,Q9NPZ5
P36957,P82909
P57772,P62917
P14635,Q00526
P25705,P56381
P08579,Q13427
P33991,Q9NRF9
P62318,Q9UMS4
O43482,P49450
Q92917,Q9H6L4
P05111,Q03167
P46527,Q16531
C9K0I3,P19174
P31350,P52732
P48556,Q8IYT4
Q01518,Q9HD89
O60931,Q9UHJ6
P04798,Q06520
Q8IXM3,Q96EY7
O75581,Q9UBU2
P42285,Q5XG87
Q8NFW8,Q8TBE9
O60683,Q9Y5Y5
Q13507,Q8TD43
P48200,Q96LD8
P24864,Q02539
P04899,P43116
Q08378,Q9BQQ3
P21589,Q9H0P0
O94906,Q8WVK2
P62913,Q15843
P61964,Q03111
Q9GZZ6,Q9UGM1
P05091,Q8IVS8
P38919,Q9UMS4
Q9NPG1,Q9UBV4
P01112,Q07890
Q13387,Q9UQF2
Q13277,Q15836
O75508,Q16625
O95257,Q9Y6R4
P04180,Q8WUD6
P46060,Q9UBT2
P12830,Q9Y624
P62330,Q9UIA0
P78504,Q92585
Q7Z4L5,Q8NEZ3
P62277,Q9Y2R9
Q16623,Q86Y82
Q96FZ5,Q9NX76
P25398,P57772
O00533,Q9UQ52
P48556,P60900
P62913,Q02543
O14965,O43683
O15371,P62851
P10144,P68366
P07197,Q07866
Q12768,Q9Y3C0
Q12874,Q9BRD0
O76036,P01579
O14757,P14635
O95067,Q99741
Q04721,Q86Y01
P61247,Q13601
Q01831,Q9UGN5
O00541,Q13895
P16219,P30837
Q01650,Q9UHI5
P06133,P51857
O15516,Q9C0J9
P07492,P20366
P09417,P35270
O14980,P46527
P78316,Q9GZL7
Q99685,Q9Y5X9
P05121,P13500
P15018,Q16619
Q8WUM0,Q9NRG9
O43639,O75914
P54578,Q6ZVN7
Q13601,Q9Y5J1
O75787,P15313
P82664,P82930
O95931,Q99496
P28749,P30279
Q8TD43,Q9Y5Y9
P0C0S5,P36954
P39019,P60468
Q7RTV0,Q9H6L4
O43914,Q8NFY4
P82921,Q9Y2R9
P36969,Q16772
Q99798,Q9BYD1
P0CG30,P46439
P49257,Q9H0U4
P05388,P61619
Q14088,Q676U5
O00142,P21589
O43542,Q99728
P62070,Q15283
O43921,P06241
P62917,Q9UNX3
P16219,Q9UKU7
Q15398,Q96FF9
Q9NW64,Q9UMS4
P07197,P41219
E9PNW1,Q8N6Y0
P42766,P62857
Q01081,Q07955
Q9Y2R9,Q9Y3U8
B0YJ81,Q9P035
P04004,P17931
O95249,Q96AJ9
P20226,Q9BUI4
P55344,Q9Y487
Q8WW27,Q9Y235
P61803,Q13724
O43639,Q9NYB9
P04792,Q9UJY1
O60921,Q13535
O00505,Q14974
Q7Z7H8,Q9P0M9
O43623,Q15672
P25490,P60709
Q8TDI0,Q92769
Q56P03,Q6P2Q9
Q99832,Q9H2J4
P11172,Q6IPT4
P23763,P60880
O60783,Q9P015
P62847,Q9H8H0
Q13435,Q9BRD0
P08754,P41143
P82933,Q7Z7H8
P05112,P25942
Q53H80,Q9BYH8
P82664,P82921
P08311,P20160
Q2NL82,Q9H0A0
P17861,Q99941
P61221,P84098
P25398,P39019
O75907,Q86VF5
A0A1W2PQS6,Q9UBQ5
P35222,Q06945
P00747,P00748
P04844,P0C6T2
O00459,P23458
P35236,P53778
Q13895,Q14562
Q17RG1,Q9UHA3
O43283,Q9UQF2
Q8NEB9,Q9NZT1
P62854,Q9HB96
O75106,P51648
O96017,Q86YC2
P62979,Q00987
Q96D46,Q9H0A0
Q15061,Q9Y6V7
Q5TAX3,Q6ZN17
P07585,P10600
O95926,Q96DI7
P55769,Q8WVK2
B9A064,Q05315
Q8WUM0,Q99567
P00390,P0CG30
P62277,Q96G21
O95342,Q9Y6L6
P05112,P60568
P04792,P25685
O00294,Q96KN7
O43529,Q9NPZ5
O00566,Q9BSC4
O75947,P30049
P01137,P21810
P38571,Q02318
P30793,Q9NV35
P34896,P49914
O00401,P61160
O60563,Q15560
P51116,Q7L576
P25786,P62191
P01137,Q9NS15
Q12788,Q96G21
P0CG47,P25963
P16070,Q15672
P02654,P02749
P41091,P62081
O60566,Q02241
P10606,P28331
O60921,Q6WBX8
P20333,Q12933
P18627,Q9NZQ7
O14602,O15371
P00736,P01024
P04637,Q8IWT3
P22413,Q9BQG2
Q13206,Q9UHA3
P82664,Q9BQC6
Q9BYD3,Q9P0M9
Q92830,Q99525
Q13895,Q96G21
P29083,Q9BTT4
P62913,Q9BQ48
Q12918,Q9UHP7
Q92793,Q99967
P05204,Q9BYC8
P51665,P55036
Q9P2J5,Q9UGM6
P05106,P08514
P49286,Q13585
P06748,P22087
O75330,P14635
O15504,Q9H4D5
O43660,Q15459
Q86XL3,Q99986
O43818,P62701
O14641,Q14332
P27482,P51911
P62491,Q8TBN0
P24864,Q14188
Q92797,Q9BWT3
O14594,P32004
P05113,P10145
Q9UL15,Q9UNE7
P62249,Q13601
P82933,Q9NRR4
P54750,Q01064
P34896,Q9UI17
O95298,Q9Y375
Q9BWU1,Q9Y3C7
P30876,Q9H204
A5D8V6,Q99816
P35579,P60660
O43818,O75817
P35900,Q99626
P09234,Q12874
Q15397,Q9BQ67
O43930,P08048
Q96SF2,Q99832
Q03701,Q8TEA1
P19235,P23458
P25787,P49721
P12643,P27037
P00750,Q07954
P32248,P42830
O43678,P00156
P16070,Q9HCT0
O60870,Q8NAV1
O15504,Q8TEM1
Q14790,Q8IUC6
P23396,Q9Y2R9
Q15070,Q9BYC8
P21802,Q9GZV9
O75154,Q96QF0
Q99436,Q99460
O15269,Q53FV1
P16234,Q07890
O75106,P20711
H3BMQ9,Q96JB2
P51681,Q92583
Q6UWV6,Q9BX95
P52961,P59665
O95249,P46459
O00238,Q15796
Q9BPX3,Q9Y248
P84098,Q92615
P62318,Q96NC0
P51531,Q6STE5
Q6STE5,Q9H8M2
Q12996,Q9UKF6
P43686,P62987
P04818,Q9BXI3
P26718,P40933
O75934,P08579
Q9BRG1,Q9NZ09
P47755,Q9C0K3
P07992,P09874
P01133,P78504
Q13148,Q13501
Q8TB61,Q9NTN3
O00566,Q9NVU7
Q13601,Q13895
P24864,Q13309
P02649,P06858
P06731,P15941
P17844,Q8WYQ5
O60896,P10997
P22309,Q9Y6L6
P07996,P41134
O14777,Q96IY1
Q13829,Q53GT1
Q13546,Q8IUC6
P82914,Q96EL3
Q9Y3B7,Q9Y676
P27695,Q13569
Q12933,Q99683
O95299,P24311
Q68CZ1,Q9UPM9
O00459,Q08881
P46783,Q13895
Q99959,Q9UI47
P0CG47,Q70CQ3
P09661,P55769
P14678,Q9H6L4
P07942,Q16787
Q9H1B4,Q9NPJ8
P14866,P67809
P16499,P36959
Q8NEH6,Q969V4
Q8TDY2,Q9C0C7
P19174,Q08881
P04004,P05106
P42357,Q96KP4
P00973,P19525
Q13435,Q9P021
O95433,P31689
Q8IV48,Q8IZH2
P02766,P10909
P82663,Q96DV4
Q9BTT4,Q9NWA0
P19525,Q5T764
P62304,Q9BRD0
P82930,Q7Z2W9
P41220,P50148
O75563,P05556
Q5T0F9,Q9H444
Q13325,Q9Y6K5
P62318,Q15428
P28845,P51857
O43174,Q96SQ9
P01031,P02748
P00338,P60174
P62714,Q06190
P60468,P62987
Q96G27,Q9Y230
Q6UWB1,Q99665
P46781,Q9H8H0
P13725,P26441
O75251,Q86YC2
P11216,Q2M2H8
P08708,P25398
P55084,Q08426
Q02543,Q9GZL7
Q9GZL7,Q9Y3T9
Q15459,Q53GS9
Q6P988,Q9UBV4
P62380,Q12962
O43639,Q13153
P35244,P54132
P21589,P49902
P82930,Q96EL2
P22413,Q8IXJ6
P30518,P41181
O60481,P0CG37
Q16778,Q99728
O00566,P78346
O00459,P09619
O75533,Q9UMS4
P82664,Q6P161
P09001,P82673
Q92917,Q9BU61
O00116,Q9Y5Y5
P19087,P51160
P62070,Q13393
O15105,P36896
P25398,P46783
P0CG37,Q96S42
Q13424,Q9NSN8
O95954,P31939
O14979,P14866
P22612,Q86W47
O60869,P42677
O60906,Q8TDN7
Q15517,Q9UIG5
P62805,Q92993
A0A1B0GUV7,Q02543
P25398,P62263
P09496,P42858
P10721,Q9NP95
P11802,Q00534
O60673,Q9UBZ9
Q15528,Q9NPJ6
P54578,Q92905
P05198,P40429
Q07973,Q9Y2D0
P08684,P56937
P38936,P62877
P25398,Q96G21
P04233,Q96L21
P62714,P63098
P82909,Q96EY7
P16520,Q8TE23
P61619,Q96A35
Q9UI95,Q9Y6D9
Q5PSV4,Q96ST3
Q96FZ7,Q9BRG1
Q9Y294,Q9Y6J0
P09661,Q9NQ29
O15372,P05198
Q9NRH3,Q9UGJ1
Q92583,Q9NPB9
O75027,Q9NYZ2
P56962,Q9UNK0
O43741,O95822
P02452,P09486
A6NGB9,P62993
O95721,Q12846
P15313,P36543
P19525,Q13283
P16234,P55075
P20618,Q9UL46
P62070,Q9UQ13
Q86WT1,Q9Y547
Q53GQ0,Q9NZ01
Q9UHA3,Q9UNQ2
P09912,Q9UMW8
P55010,P61247
Q13895,Q9Y324
Q15003,Q53HL2
P62805,Q93077
P62805,Q12830
Q07889,Q8WV28
P62875,P63272
Q13416,Q9Y5N6
P60953,Q00587
P01730,P18627
Q14916,Q6NT16
P15153,Q92556
Q02413,Q08554
P25398,Q8TED0
P35670,Q8N668
Q8TB72,Q92904
P49257,Q15363
Q96AP0,Q9H668
P63208,Q9UKT7
P10276,P17947
O75015,P01579
P08138,P23515
Q92737,Q99501
Q13546,Q8N5C8
P06756,P13612
P43246,P43351
Q15370,Q6P1J9
P22090,P84098
O75529,Q15393
Q16560,Q8N8D1
P62877,Q8IWE4
O43242,P51665
P98175,Q8IWZ8
Q92562,Q96EF0
Q07864,Q9NRG0
P01732,P60568
Q9H9J2,Q9Y3D9
O00459,P10828
Q16875,Q16877
P22090,Q07020
Q13315,Q96EB6
P18077,P22090
P33991,Q9BVW5
P06576,Q9UII2
P0CG48,Q9HAU4
P84098,Q5JRM2
O95264,Q8WXA8
P08861,P15085
P05198,Q13347
P09914,Q9UMW8
O15342,P15313
Q00722,Q7RTX0
Q15054,Q9UI95
O14836,Q9Y275
O60603,P21730
O14777,Q7Z4H7
P61371,Q12837
Q99814,Q9H9S0
P51809,Q96NW4
P62753,Q15382
P04233,P55769
P04233,P63244
O95219,Q8TCX1
Q8N8D1,Q9UDW3
P23919,Q5EBM0
O75154,Q7L804
O14793,Q14767
P22087,P46781
P29992,P35348
O15264,P49137
P11216,Q9Y572
O95402,P20226
P61604,Q8TAA5
O75449,Q9H079
O60603,Q99836
Q9H9Z2,Q9UJQ4
P23527,P62805
O95503,Q8IXK0
O15119,Q01860
P13500,P60568
P11279,Q6PJI9
Q96SD1,Q9UKL0
P62877,Q13616
Q9NPJ6,Q9Y3C7
O75581,Q96MU8
Q06190,Q15173
P05164,P68431
A6NHQ2,Q9H0A0
O00401,Q92558
O95619,Q9HAF1
Q96GD4,Q9BPX3
P42356,Q9Y2H2
P54296,Q14164
P61619,P82933
O00161,Q86Y82
Q99807,Q9NZJ6
P56282,Q15054
P39210,Q7LG56
P51948,Q16594
P07099,Q9UQ10
Q6NUS6,Q9UPM9
P08709,Q9UNN8
P02538,P04259
Q8WUD6,Q96BZ4
P01137,P26012
P24941,P30279
P05556,P08514
P54803,Q8N5B7
Q13895,Q5T3I0
P49715,Q15744
P01178,P01189
Q07955,Q15459
Q16630,Q92797
Q13619,Q15843
P07492,P61278
O14638,P00568
P34820,Q9H2X0
O95926,Q92620
Q9BT25,Q9NVX0
P78504,Q9BXP5
P26641,P62917
O95631,Q6NW40
P20472,P51608
Q12981,Q6DD87
P42766,Q9P0M9
P49588,Q9BW92
O00472,Q8WX92
P05062,P35575
Q15022,Q9BSM1
P0CG48,P25787
Q02241,Q14680
P11712,P19224
Q9NYH9,Q9Y3A4
P83916,Q86Y97
P32302,Q9Y4X3
Q8NHU3,Q9HA82
P42766,Q9Y3U8
P82664,Q96A35
P54753,P98172
P40926,Q99798
Q8N0X7,Q96JI7
P08579,Q13435
P49674,Q9C0J9
P60468,Q9NRP0
P61073,Q9HAV0
P43005,P48664
P19387,P52435
P03999,P36575
P60520,Q96CV9
Q9Y584,Q9Y5J6
O14746,Q9H0A0
P15313,P27449
Q07955,Q71DI3
P62987,Q9H0F5
P35222,Q96EB6
O60563,P50750
P11172,Q02127
P36537,P49888
O60481,Q9H9S0
Q9Y324,Q9Y6V7
Q9H0S4,Q9NQZ2
O43399,Q969L2
O60359,Q01668
P19387,Q96CW6
P23258,Q96CW5
P84243,Q15022
Q14680,Q15645
A8MTJ3,Q9NYW0
P62244,Q9H0A0
O14519,Q16576
P35610,Q9Y6A2
P57772,P62424
P62266,Q02543
P36537,P51857
Q02543,Q96D46
O14556,Q9Y315
P24385,Q00987
O43504,Q8N122
O43818,P62266
P62805,Q71F23
P41091,P62753
O14613,P17081
O95631,Q8IZJ1
P27986,Q13094
Q9BYN8,Q9Y676
O95777,Q15427
P08621,Q8WVK2
P35268,Q9HA92
P04040,Q15493
P01588,P16471
P49450,P84243
O75251,Q9BU61
O00154,Q9NZ01
P62875,Q9Y5B9
O43615,Q9BVV7
P19387,Q96HR3
P10600,Q14766
P12830,Q14160
O75822,Q9UBQ5
P09619,Q92569
P61970,Q9UBU9
O43752,P61266
O14965,O95235
Q9P0M9,Q9UNX3
P62070,Q13009
O15397,Q14974
P42766,Q9H089
P82930,Q9P015
Q9BQ67,Q9H7B2
P30837,Q9NR19
P26599,P35637
P17936,P24593
P78540,Q03154
P02649,P05067
O43237,Q9NP97
A0A1W2PRB8,Q9Y3C7
P22087,P25398
O00144,Q9UBV4
P06239,Q13094
O00459,Q8TCU6
P04085,Q13442
P20813,Q6UWM9
P60880,Q86UR5
P30876,Q3B726
P09496,P33681
P19387,P61218
P35414,P63211
P23443,Q7L523
Q13243,Q86U42
Q13601,Q9UNQ2
Q9BUL8,Q9NVK5
P28838,P48637
P58004,Q06830
O75521,P16219
P01579,P42081
P35225,Q01638
P19387,P49406
P63272,Q92541
P17987,P53041
P14678,Q9BRD0
Q86T03,Q9Y216
O15234,Q14562
P17844,Q14498
P05091,Q96KP4
P27635,Q9HA92
P00747,Q9UI14
P46734,Q15750
P42226,Q92793
P11802,Q9BQA1
Q14032,Q9Y2P5
P11233,Q9UPT5
Q07666,Q13148
P22090,P46782
P62805,Q8TEX9
P0DP23,P51787
P14136,Q13516
O00459,Q92569
P52701,Q96BD5
O00399,Q14204
P55010,Q14152
O15498,O95721
Q15370,Q6PID8
P06731,P13688
Q13554,Q92793
P41091,P62917
Q6DKI1,Q9NZM5
Q6P161,Q9BQ48
P42766,Q14684
P0DP58,P55000
P18621,P82664
P08686,P51857
P82673,Q8N983
Q8IXK0,Q99496
P13501,P22362
P82930,Q9H2W6
Q99798,Q9Y697
Q06432,Q9UBN1
P42677,Q13601
P13500,Q07325
P16234,Q9HCT0
P00709,P47710
P36888,Q92569
O76036,Q92692
P62805,Q09472
P16234,Q06124
P31930,Q10713
P61619,P62269
O00198,Q07820
P19438,Q14790
P18146,Q9BTL4
P45974,P62979
P60468,P62249
O43707,Q99755
P28072,P54578
O60306,Q99459
A8MTJ3,Q9NYV7
P36954,Q9BTT4
P39023,P61619
A0A0A6YYL6,Q9HA92
P00491,P28907
H0YNG3,Q9Y6A9
O43909,P52848
Q16539,Q9BUB5
O15169,P49841
Q92947,Q9Y2X8
P14923,Q08554
P80075,Q9NPB9
Q9H5U6,Q9NRN9
P42766,P46778
P02533,P08779
Q676U5,Q9ULW5
P62508,Q15466
P62987,Q00987
P84098,Q02878
O14735,Q13613
Q5EBL8,Q6IQ23
Q13797,Q9UQP3
O94817,Q5MNZ9
O00401,Q96RU3
O75164,P62805
P04908,Q8NEZ4
O00217,O75807
P62244,P82933
P0CG47,P45974
P13500,P51686
Q9NRP2,Q9UNN8
P04233,P42766
Q9Y3B4,Q9Y4Z0
O60716,Q12864
P35503,P49888
O14735,Q9UGB7
O75394,Q99798
P17858,Q16877
P05455,P19474
Q14674,Q96FF9
O76090,Q16518
P46060,Q9BW27
O00567,Q03701
P62913,Q00987
P82930,Q16540
O00268,Q5H9L4
P60468,Q9UGP8
Q6PJT7,Q86U42
P40692,P78527
P35503,P51857
O00220,P01911
P12004,Q9UBT6
P18627,P37840
P00156,P10606
P49841,Q68CJ9
P16144,P56199
P19838,P22612
Q8IUC6,Q92851
A8MTJ3,Q00722
Q14498,Q8IX12
O43566,P61224
O75815,Q14511
O75643,Q14562
P78536,Q99075
P30405,Q9H0C2
P01116,P27986
P01033,P19438
P60228,P61221
P19174,P62993
O60566,Q9BPX3
Q13610,Q13895
Q92797,Q969L4
P05198,P63220
O15130,P81277
P49915,Q02127
O15372,O75822
Q13823,Q9NQ55
Q9H444,Q9UK41
Q13123,Q14498
P12956,Q9H668
P62829,P82933
O60832,P22087
P04118,P07098
P62280,Q13601
P56181,Q9Y375
P18124,Q9GZL7
Q9BYC8,Q9Y2R9
P02647,P02743
P00505,P48735
Q02127,Q86XF0
P02788,P61626
Q92785,Q92922
H3BNC9,Q9BYC8
P20226,Q16514
P21589,Q13740
P10145,Q92583
O60216,Q14674
O43818,Q9NW13
P46087,Q9BQ67
Q53H80,Q99436
P0DP23,Q8NEB9
O00194,P51159
Q13546,Q9H1Y0
O15498,Q96IW7
O00626,P32302
Q8WTW4,Q96EE3
O14980,Q9C0E2
O95219,O95721
P29033,Q9Y6H8
P25787,P25789
P17844,Q08211
P29992,Q00722
O14641,Q9ULK5
P19387,P49848
Q2NKJ3,Q9H668
Q13601,Q9Y2R9
Q13084,Q9P015
Q96GA3,Q9Y5J1
P15153,Q14185
O15498,Q7Z6K3
O75496,P20248
O15553,P59046
Q9Y3B4,Q9Y4Y9
Q8TDY2,Q9BSB4
P51665,Q6ZVN7
Q13616,Q9Y2X8
P50591,Q14790
P52815,Q9NZL4
O60921,P35250
P25490,Q9C086
P15313,Q96NT0
P82909,Q96BP2
P46783,Q9Y2R9
P35244,Q9BRT9
O75800,Q8N9W5
P20963,Q9UBK5
O60925,P48643
O60603,P22301
Q15796,Q92831
O43741,Q13085
Q15427,Q9BRD0
P62877,Q9NV06
O14965,Q53HL2
P13385,Q8NER5
P27694,P35250
P62753,Q9HA92
O95299,Q9BU61
P41226,P61086
P09488,P28161
P62805,Q9BS16
P01222,P21918
P52435,P62877
O75251,P03897
O43290,P62318
O43639,O96013
P56937,Q01581
P18206,P61586
O43290,Q9NW64
Q92466,Q9H9Q2
O14653,O43752
O15264,P35638
P60468,P61165
Q8WXX5,Q99832
O43143,Q9NY93
P10301,P20936
O43143,Q9UMS4
P19838,Q9UDY8
Q9H0E9,Q9Y230
Q16543,Q9Y243
P62877,P78395
Q03701,Q96GA3
Q9GZL7,Q9NW13
P19235,P62993
E9PNW1,Q6ZRI0
P62917,Q9P0M9
P17535,Q02930
P27694,Q9BVW5
Q14999,Q9H9J2
O95168,Q02221
O14775,P38405
P19387,Q6P1J9
P36578,Q02543
Q15646,Q92985
O95931,Q9BYE7
O15055,Q99743
P62917,Q9Y3U8
O96019,Q6STE5
P63208,Q15370
P02675,P04196
P62899,P84098
A6NNW6,P60174
P05112,P15391
O75845,P56937
P09012,P55769
I3L0E3,Q9H9J2
P78329,Q08477
P07942,P56199
P00167,P20815
Q8WYA0,Q9HBG6
Q8IWJ2,Q9NP90
Q5UCC4,Q9P0I2
Q6T311,Q9BPW5
P05166,P16219
O75191,Q96AT9
Q7RTV0,Q8NAV1
O75604,P62979
P01308,P09619
O14775,P51948
Q6ZSY5,Q9UQK1
P82664,Q9HD33
O14579,P53618
A0A0A6YYL6,P60468
P23443,Q9Y6Q9
A6NHQ2,Q13895
P02647,P11597
P13647,Q9H3D4
P82930,Q9BYD3
P16615,P23327
P62308,Q8N8D1
P49321,Q14493
P42766,P48047
Q8NEZ4,Q9UBL3
P09622,P34897
P25789,Q13200
Q8IY81,Q9Y221
P49321,P62805
P14151,Q07108
P84243,Q15047
Q8NCE2,Q92562
P09661,P49756
O00459,Q969F8
P30281,Q08999
Q8NEZ2,Q9H444
Q96RT7,Q9BSJ2
P21810,Q13326
O95299,Q9UI09
P43243,Q13148
P62241,P62917
Q8NDV7,Q96J94
Q5H9L4,Q6SJ96
P25398,Q5QJE6
O15270,Q71RH2
P30968,Q5JWF2
P47872,P59768
A6NHL2,Q9BVA1
Q9NYK5,Q9Y676
O75154,Q6WKZ4
O60266,P55011
Q16526,Q49AN0
O43674,P51970
O15264,Q15256
Q96EY7,Q9H2K0
Q16665,Q8WUI4
P28482,P53778
Q8TAG9,Q96A65
P23528,P31146
P19971,P21589
P01730,P10144
O75396,O95721
P82663,Q96E11
Q3B726,Q9NW08
P12830,P25054
P30049,P56381
O95503,O95931
P01574,Q96C10
P14635,Q15058
P62070,Q13233
P22087,Q9Y265
P04233,P61353
Q68CJ9,Q92793
O75832,Q16401
Q8N7H5,Q9C0C2
P14635,Q9BPX3
P25787,Q92530
O94788,Q8IZV5
O75643,P62318
O43765,Q7L5D6
Q9BRD0,Q9P013
P54803,Q6UWV6
P04843,P04844
P28482,P63096
Q9BPX3,Q9HBM1
P04004,P06756
O95237,Q92781
P51671,Q99616
P36941,Q9Y275
Q8IXK0,Q96GD3
P19525,Q6GPH4
P11172,Q7L1T6
O75439,P36542
Q9HAY6,Q9NYR8
P36954,Q03468
P04075,P60174
O95352,Q6ZNE5
O94805,Q4VC05
O15371,Q14152
P22087,P61247
Q13263,Q9HCX3
Q99798,Q9NQ50
O75838,Q9P202
Q15398,Q99618
P08567,P47224
Q6ZMG9,Q9HA82
P40337,Q9NWT6
Q8NHZ8,Q9UKT4
O60566,Q15398
Q02410,Q9P2E2
O75251,O75438
P52952,Q02363
P27037,Q9UK05
P19387,P62805
P51857,Q9UNU6
O14641,O75197
P33992,Q14566
P55769,Q9NY12
P62877,Q9UJP4
P25786,P51665
Q8N1Q8,Q9NZ01
O43676,O75251
O75529,Q92831
P20700,Q9Y2U8
P18621,P61619
O15371,P62249
O00574,P22362
Q9UBT3,Q9UBU2
O00231,P48556
Q5QP82,Q96SW2
P09132,P25398
P42766,P61254
P20827,P29322
P37231,Q92922
P62877,Q9C0D3
Q13686,Q9C0B1
P18206,P63261
P17405,Q9NY59
P09874,Q7Z2W4
P61081,Q13619
P22087,Q9NR30
P25205,P33991
Q9NQG6,Q9Y3D6
P09001,Q9UI43
P49411,Q9P0M9
P62318,Q13838
P01579,Q13651
P32248,Q07108
P26440,Q08426
Q15393,Q9UK45
O00206,P25963
Q96EL2,Q96EL3
P35398,Q16665
O60563,P01106
P33991,Q9HAW4
P03928,P30049
O95727,Q92692
Q9Y221,Q9Y3B9
P16219,Q6NUN0
O15254,Q08426
O43914,P08631
Q13573,Q9H6L4
O00203,P59780
P40692,Q9UQ84
Q16518,Q9UHM6
O14957,P10606
Q16822,Q9NUB1
O15054,P51532
P20160,P24158
Q8NAV1,Q9Y3B4
P54920,P56962
P16520,Q9UBI6
P27701,Q969P0
O75356,P31939
Q9GZP9,Q9P0I2
P62072,Q9Y5J7
Q8IXJ6,Q8TBE0
Q14028,Q9NZT1
O43776,P47897
O14775,O75916
O60306,Q9BZJ0
P01033,P22301
Q9H9J2,Q9UI43
O95299,P03897
P62805,Q6NYC1
P56537,Q9Y221
Q13596,Q86XE0
O00268,P21675
Q15024,Q7Z2W4
O95498,Q9H999
P51587,Q14565
P05198,P61353
P48995,Q8TD43
P09471,P57771
P23258,P53350
Q9NV31,Q9Y2R9
P18085,P84085
O15155,Q13190
O14641,Q8TAA9
O60331,P15153
O00231,O00233
P07900,P28482
O15160,Q3B726
P11362,Q9GZV9
O60566,Q15003
O14733,P53778
P10599,P27695
Q13206,Q9H501
P14678,Q8NAV1
A6NMK7,Q92797
Q8TC07,Q9HA65
P17752,P31645
Q02241,Q9H8V3
Q05315,Q14376
P25787,P28072
O15105,O15198
P10109,P22570
O43555,P30968
Q9BYG3,Q9UNQ2
P25490,Q92560
Q92793,Q92831
P16520,P63211
P54764,P98172
O95931,P35227
P17600,Q9P2U7
P60880,P78352
P54803,Q13510
Q9H583,Q9NYH9
O95050,Q16613
O75379,Q99747
P63261,Q9UGJ1
O15269,O15270
P09630,P17509
P51553,P53597
Q13895,Q5TAP6
P23396,P55010
P04637,P43246
O15197,Q15768
Q5EB52,Q9UBF2
P35250,Q13315
P46527,Q7L5Y6
Q9H0U6,Q9Y2R9
P62805,Q9BTM1
O15169,Q92837
P54098,Q7LG56
P17480,Q9NYV6
O15270,Q06136
P62308,Q9UMS4
P42766,P62841
P01033,P08962
P49721,P62191
P23560,P31645
O60869,P23396
P09914,P60228
P61371,P81877
Q96EY7,Q9NYK5
P35244,Q6PCD5
O43187,P19838
O95251,P62805
Q8IU89,Q9BX95
P11387,Q9H0C5
O75306,P17568
P35575,Q9UBK2
P62979,Q13601
P26368,Q13148
P01730,P34810
P49815,Q05086
Q99798,Q9P0J6
O14757,Q9BWT6
P62805,Q8TEK3
P35968,Q9NP95
Q66GS9,Q9NXG0
A6NJ78,P82664
P51511,Q99075
Q96PH6,Q9H1M3
Q96G21,Q9BSC4
P19388,Q9NWS0
Q13617,Q15370
O00257,Q99728
P49736,Q13416
P25789,P28070
Q969F8,Q9HC23
O43159,Q9H7B2
P14635,Q15398
Q9H0A0,Q9NVX2
P56937,Q15392
P16109,Q14242
Q9BYD2,Q9Y2R9
Q9Y2R5,Q9Y2R9
Q15418,Q99640
P37059,Q92506
P07942,P23229
Q8N5B7,Q9BX95
P05129,P62070
O43914,P78324
O00206,Q8IUC6
O43818,Q9NRX1
P20336,Q16572
P01730,P06729
P62987,Q9UHA3
P60568,Q15116
P53803,Q9Y3C7
P41002,P63208
A6NJ78,Q96EY7
P57772,P84098
Q8TEB1,Q9UKI9
P18124,Q02543
Q6PJI9,Q9Y664
