Node1,Node2
1674,1769
601,3139
3284,4250
267,5793
2971,6111
554,6735
4224,7058
2369,5612
599,4204
1029,1866
6258,6795
3563,4121
2994,5181
1926,2054
4557,6190
1819,7305
1751,1799
3398,5369
3696,6581
879,2985
1488,7092
289,6338
3961,6390
1070,3243
3744,3900
2866,4008
256,6006
2037,5261
2094,2794
474,605
2561,3248
176,4574
1119,1409
662,1140
1042,1834
3157,5400
1479,3172
1754,4573
432,4613
4970,6742
1803,6346
1423,5854
3129,4391
3479,4689
5527,6240
1188,3090
500,988
2807,3140
3754,7115
1918,4796
1313,7458
2700,5313
1121,3140
5386,6902
2911,6877
541,1746
4974,7124
616,3274
692,1753
489,1794
1492,6528
194,2244
1045,2524
4920,6444
3824,6884
1976,6819
345,1282
1774,4261
3709,3754
6590,7263
2812,3524
2160,2393
3438,6658
3740,5960
3127,3425
1962,6038
2030,3192
304,1834
413,3115
442,5362
1223,1415
5124,5529
2030,3350
2985,6857
1128,2076
1729,1978
532,1200
351,6957
7334,7326
2381,7145
5699,6752
265,4075
2030,5969
2498,3118
1492,7158
4288,6190
5099,6088
1918,6072
1807,2626
2033,6143
4174,5797
2049,3275
5814,7062
2081,2707
3022,3070
1678,6606
693,4757
1841,3206
217,662
1278,7135
1787,2965
2498,6583
3058,5296
853,1142
2379,4194
1918,7266
2451,3953
599,3806
3069,5649
2435,6318
599,3386
7172,7367
1855,3433
3095,4233
440,5602
2244,2653
3733,7156
1177,3160
1906,5649
3622,4042
1924,2543
1175,2043
3153,7156
2487,6814
1876,3373
3384,3932
1463,3557
651,3272
3932,7156
3952,6608
6467,7037
319,5111
687,6064
856,2228
5064,6895
2745,3092
143,5351
2528,7190
161,5358
257,3199
2030,3028
5331,5465
2684,2834
4049,6887
302,2535
593,5446
1092,2974
743,4613
1177,5497
2746,4165
1834,7263
6206,6540
2257,6111
2577,3157
5146,5495
3448,5349
3032,3144
691,2985
1834,2754
2858,2861
1549,2180
6627,7246
1619,7018
662,889
605,746
6053,6480
2582,6038
1551,5821
675,2381
3043,3255
3273,3259
3073,5852
5859,6761
3047,5192
194,1069
892,1463
2101,5735
735,933
174,2431
6894,7181
1853,7029
1258,1878
4450,5734
396,4049
2275,2326
5786,6528
5817,6752
179,1818
866,4020
1409,6659
1974,4479
5954,7406
1834,5319
4796,7156
1665,1849
1106,7330
4560,5432
1511,6623
7216,7263
996,2214
1749,3184
760,6728
677,5718
7483,7355
4421,4525
1446,1854
2275,5978
183,6619
1327,6634
5162,6608
2734,5332
2147,3698
1841,1976
763,3131
2127,7378
448,1929
2541,3575
248,6873
5047,6024
4368,4375
637,3975
5786,7158
456,4601
1861,2722
3280,6883
3729,5526
4758,6460
1158,3231
3131,6825
526,4264
5089,6606
6470,6788
928,2821
2764,2766
3390,6511
5070,6331
3887,4946
718,6431
2708,4610
69,5842
1294,2666
1598,5126
2030,4417
178,4042
1110,1128
2257,6038
4396,7089
2163,2564
2945,5348
1227,3160
126,2338
3150,5412
1217,1662
6442,6735
3275,7102
338,691
6594,7156
3769,6670
5384,6883
263,918
4755,5908
3229,7320
4123,5099
5423,5415
183,6633
4567,6001
1432,1412
468,2239
6452,6891
1958,5911
2498,4149
3113,3115
3113,6627
1307,2731
2528,6080
183,6287
1926,3153
1436,2329
889,2228
3259,5518
363,2460
7447,3646
998,2161
1310,1522
7162,7296
2702,4211
2230,6006
3580,7227
3514,5868
628,2441
1039,3374
2116,7091
3908,6502
5290,5381
133,718
3539,6566
616,2569
3469,7199
949,3886
2558,3223
2016,2558
6754,6751
763,3136
1031,1097
432,7254
2754,2826
146,416
5416,6746
4716,5823
3025,6273
4595,6949
576,3723
1975,6476
1748,2542
541,2917
599,3053
1661,3336
5252,7121
1736,6743
1811,6956
1564,3964
2222,4075
1003,1110
3185,4945
972,2516
6613,6809
1102,2066
3796,5130
968,5573
279,280
150,829
494,3572
452,3669
1815,5756
939,3571
1045,1729
1537,2564
5341,7009
2258,2461
407,3384
1467,2942
3651,4094
1387,3274
4524,6749
3094,3498
3677,5359
3275,3938
1074,1466
5360,7156
1537,2667
2498,3070
5351,6806
1278,1763
3224,5805
3266,7172
4176,4901
150,1623
344,6502
1836,2498
250,4053
5529,5853
1177,1258
1207,4759
4189,5490
1338,2465
1868,2003
1480,1818
1502,2724
1394,4147
1970,3994
183,3107
1983,2381
2707,4757
174,5933
1665,3344
1354,1591
415,1868
3168,3983
5738,7356
1962,3008
1642,1782
7452,6362
1743,5351
903,1111
2408,3252
2747,6355
3334,6318
1074,4473
3259,6437
5547,6350
1287,7093
1053,1818
6586,6734
5986,7322
2331,5551
682,3201
4590,6802
1074,1847
2963,3845
3289,7372
3411,3836
3143,3284
1000,2958
2168,3425
1584,2505
3334,5755
3528,7473
313,7111
2160,2334
5698,7263
327,4541
3172,3710
5283,5675
3344,4306
3111,7094
3122,4429
2329,2848
1354,6613
2013,2278
2971,3350
2875,6025
1219,5762
1417,3132
2809,4333
257,731
2116,3637
1803,7348
909,2331
133,3166
1237,3319
2535,7347
1200,4185
2543,2895
1356,3108
2570,3021
6357,6813
1029,1178
585,2801
174,1236
81,3284
2274,4503
6851,6929
5317,6159
3463,7059
5111,6669
1328,6476
415,1483
1244,3485
2381,5099
1092,1159
950,1704
596,1729
5675,6114
2055,2387
384,4897
3266,3255
1479,3050
764,1831
1918,6583
4132,5178
914,6157
1227,2562
4048,6725
3601,6790
2353,3947
2377,2826
483,500
2084,4235
1901,5313
764,2918
2575,7156
5136,6245
1041,1200
6077,6060
3172,7298
2128,3391
1053,2331
4816,5868
3959,6272
500,1418
1443,6377
2563,5800
2315,6343
1307,1768
2012,5752
6331,7367
1205,2001
868,3344
6240,6418
1410,3319
923,2116
312,5391
5493,6516
156,6497
174,2354
3350,5617
994,5099
1591,6404
3951,4613
5146,6526
3025,7291
1139,3395
2623,5366
644,6820
413,5193
4094,4115
3513,6097
4293,5857
5853,6072
1113,6768
2513,6111
1863,3604
1227,6914
1039,4012
3534,4982
5857,6070
3574,5331
85,7092
3439,5960
5526,5588
1840,3045
1040,6425
6848,7382
2591,4255
13,7077
144,1486
3391,3953
3029,6965
217,500
4834,6752
981,7326
398,6744
1364,1756
1834,3994
465,2097
1818,1824
3255,6212
3045,6785
3592,6991
1317,2250
4574,5910
174,1328
1228,3350
5817,6783
1283,6574
2377,6775
1072,1065
3266,7367
730,5931
483,1145
527,1584
866,2913
2081,6312
2663,2858
3524,3773
750,7200
2257,3008
1530,5123
3067,7156
1317,5721
2044,7093
3784,4083
7459,6880
3047,5673
831,3983
2985,5620
2525,3572
1177,2167
312,6617
4014,4124
1120,1266
2700,6590
4012,6957
6057,6331
4189,7248
2080,3274
1207,2087
3249,4899
4596,6948
3061,6497
5976,6497
452,5476
508,614
5826,6663
279,2292
3019,4885
2616,3119
3254,5295
2275,3539
508,7322
3744,5156
204,7315
1469,1547
5146,5788
1361,1847
1753,2420
3150,7006
460,5329
1414,4130
615,3754
4026,6851
577,1768
2567,4843
150,5051
6497,6608
892,2866
6113,6449
2237,2468
996,3385
2331,5943
3768,5934
4189,4614
928,4285
3495,5271
1278,6760
2318,3520
427,2585
3876,6591
2116,2854
1502,4163
950,3892
5066,6272
1543,1772
2313,3823
2049,3443
614,3696
1547,1576
5511,7127
559,3115
1711,3359
1502,4009
908,1441
1829,2031
2408,6360
1538,3764
5852,7235
1736,6629
2092,7021
7,3274
1730,3550
1166,7436
483,988
1301,6417
3564,7044
6111,6605
4945,4968
907,7200
179,1779
3125,4020
1584,2640
1768,4838
1436,2726
4124,6998
1942,7112
1633,6687
1514,2910
6074,6497
853,1650
892,3094
162,5000
3798,5136
118,3985
267,3344
121,3116
329,6752
4574,7167
764,3386
4000,5386
2166,2204
1157,2070
952,5507
601,3061
2467,5340
4899,6049
616,1376
865,1401
501,2559
5229,6233
4204,5526
5850,7051
537,4288
2992,7236
3252,7230
3202,6717
1132,7226
4316,6841
221,312
4531,5868
1178,4016
4519,6452
1939,6877
3615,4634
1205,3322
3760,3953
3234,3237
2434,6932
472,5942
10,6752
3618,3626
3172,3878
4526,5894
3498,7137
1799,5296
2794,3116
3339,5822
3409,6436
1754,2337
841,1883
5434,6484
3113,5193
1039,2410
3144,4227
2828,6547
952,4626
2888,6820
4095,7151
760,3536
3122,6806
1044,2116
2948,3983
3259,6057
655,2285
4610,7145
3150,5368
3129,3689
88,6038
3034,5188
3836,4051
2879,4124
3147,3274
2498,6636
251,5864
5167,6435
1429,3484
4888,5900
1383,3168
134,585
82,4012
1796,4039
4246,5252
3628,3646
2727,3024
1178,3528
3136,6606
346,1482
351,2462
2257,5857
4168,5414
3110,6497
1113,6604
1529,6510
2568,5518
398,6272
718,2700
3739,6653
2807,5558
7449,2829
1507,1690
3378,7200
1034,1117
1434,3476
3216,6397
3131,3274
6608,7118
5505,7258
3185,4423
3008,3106
4283,5496
4511,6005
1106,1445
331,3282
2541,3899
2855,3450
2533,3252
3881,6463
5655,7058
4288,4727
1275,1574
866,2985
1327,1837
3109,5942
2494,3723
6287,6484
2690,4214
106,4757
3126,4982
1723,2331
521,2064
442,6056
3052,3090
709,1461
3544,3970
2434,7461
1200,2161
5659,5863
2223,5351
6300,7076
2286,2932
2336,3586
2015,5354
508,3744
1970,4509
568,7362
103,3736
3022,3060
662,6629
2755,3266
948,5264
183,4152
1008,2889
4152,6111
2384,2387
123,765
3252,6066
4176,5076
4277,4610
4843,5058
3094,3902
3698,4641
1507,5171
3045,4660
1532,4002
3493,4317
1257,2070
4683,5346
854,1736
2081,2761
103,3261
997,1895
1278,2014
1009,1306
4029,6079
4283,7293
2574,4748
263,1582
1958,7188
804,2498
1383,3265
183,6661
597,666
309,6565
1075,2195
2274,3539
585,5240
1063,2539
163,5220
3203,5208
589,1642
2856,5817
4081,5329
3344,5779
3172,4454
938,2033
2978,4462
1889,6685
5451,5990
2918,3131
1790,2101
1316,7441
879,4330
6274,6502
750,6597
7480,6117
2742,5317
999,5944
2372,3446
760,2369
1227,2491
3391,7418
1069,6363
5463,5944
3885,6663
4668,5313
916,6706
2498,7270
764,3053
4065,6509
1757,3119
3170,6738
1050,1043
4818,5340
3979,5814
3125,7394
3054,5252
4968,5611
1729,2487
3319,6694
56,1417
1908,7325
7426,3928
1236,1769
596,2015
187,6670
3219,5188
946,3915
5338,5944
2166,2386
2482,3617
1203,1461
244,3554
1069,1074
1236,1569
728,6347
2161,4216
2280,7136
3519,7156
5096,7073
2400,2516
1803,3260
248,3024
2754,3978
1069,1579
2654,6331
1069,2268
2421,5852
658,6170
1074,3046
150,6121
1139,2609
1402,4693
798,5812
2153,6448
1803,3492
2485,3329
1661,5354
2541,3211
5878,7134
1972,2033
3744,7156
626,2309
3045,3081
297,5878
5540,7367
2700,5346
1430,1584
824,6712
4189,6746
1304,6945
1725,2314
3172,7001
3260,5857
2702,4489
2043,3172
1190,6410
221,6965
2150,3313
6084,6086
1993,1999
1177,5490
1719,6404
5826,6111
2892,4049
2918,3136
4288,6533
5330,5667
1097,1112
1042,2015
1076,2195
3072,6137
601,3802
1636,2036
363,3021
3050,4214
1761,3484
1319,1731
2228,2956
4816,6824
559,3079
4105,7163
869,2019
3157,6147
2871,5864
982,1291
3709,4029
177,7156
1037,1415
3013,3319
1134,7226
1253,2015
4102,4131
861,1665
678,2381
308,3025
1001,3019
5191,5521
3854,6816
2570,3008
735,1417
5986,7094
3164,6343
184,4475
194,2787
3022,5415
601,3110
2087,4740
5066,5877
4300,7345
684,3560
2063,2064
6302,7182
1652,2431
1612,2230
2015,5317
1665,6445
2851,5135
655,1533
3185,5460
2177,2181
500,1691
1166,1595
4189,6218
2485,2834
3122,4479
916,3744
5734,6899
2511,2835
447,6972
1553,2940
1129,1409
1647,3303
6089,7018
2570,3350
3274,3350
150,2237
198,533
1143,1519
3432,5509
3843,6606
6666,6814
3689,5425
4003,4124
3983,6741
1376,6825
1467,6662
1497,7092
216,2802
1551,2677
349,418
3743,5763
102,731
2725,6108
1417,3112
1729,3429
541,6763
3143,6038
4982,5648
44,770
1543,2349
4442,7325
2829,2924
3975,5375
5249,6741
6024,6640
5423,5968
6956,7396
913,1092
1777,4373
5178,5264
889,6629
3467,6111
7436,3349
3953,6890
3144,5654
1074,1091
1652,3334
6611,6865
3223,3645
1092,4492
3021,3147
1511,6900
429,2116
1437,3275
3795,5518
6072,6111
1345,1477
103,5060
563,3213
1829,1892
2912,4124
914,7178
5853,6608
885,7393
4860,5853
3172,4353
1274,1834
445,5973
1069,1818
1803,1962
1473,5351
2336,3929
1387,5518
174,365
7446,2828
4751,6204
1543,6920
4144,7116
2669,5817
3129,3217
174,596
1227,3127
2433,6346
2049,5756
2331,4129
853,1145
1307,5689
777,4174
2498,3131
3740,5852
6038,6597
116,1461
3108,6272
1019,5738
3266,7201
3980,7263
497,6808
4112,4114
6329,6738
3463,5112
3043,6360
1269,5385
388,3185
2116,4111
229,6001
408,7266
1918,5211
2558,5056
2591,3274
2485,4903
5749,6272
3843,7406
3095,7319
398,5877
939,2893
383,5882
2033,2285
3480,3481
4931,6939
2013,3295
557,6939
3486,7329
1159,1301
3697,4280
2116,4764
1609,5313
1039,1584
5986,6300
2866,5801
3878,6038
3052,3076
3256,6752
2831,3058
3266,3252
1837,2426
1092,1567
1073,6497
4235,7315
1569,3458
489,5755
2004,6926
3275,5511
1029,1756
2015,2605
3384,5089
889,4749
5246,6226
3496,7163
1236,1895
3717,4769
2122,2494
6243,6841
6111,7207
332,4758
1349,4130
1638,6986
501,4292
1659,2831
1119,1217
2874,5574
1352,2344
2198,6466
3956,4012
131,1748
351,3823
1651,2116
174,2514
3127,3274
3021,3142
889,1860
1575,2829
148,4476
527,7295
253,2387
5497,6883
3954,5188
2297,3359
4425,5003
1364,1770
2767,5454
1709,1761
2874,6557
5483,7229
384,2368
2289,4054
1278,1348
3076,5617
613,3045
4770,6132
1202,2679
3792,4670
408,6329
643,6660
1139,4093
66,1227
1828,6375
6331,6632
820,3058
7478,7495
6613,7178
3689,7204
2809,7263
1126,2244
6442,6497
743,3486
1074,3753
840,1495
1895,2146
2192,3319
3089,6179
4757,6618
6613,7215
2228,2592
1183,1301
2336,3486
2081,2115
4302,7226
3076,7087
5490,7200
501,879
2020,6466
2381,3766
526,2170
2527,6417
1663,2030
568,6844
2033,7187
1490,1716
1227,3252
1530,5551
2127,7485
1803,6190
501,3912
29,6331
692,1402
3739,4461
4157,6627
1319,3488
989,1482
3979,4369
5931,6762
3698,6154
2228,4096
384,3136
1772,2381
1537,3369
1956,7364
3252,5481
1654,5833
267,5850
3061,6300
342,6331
5870,6149
5656,5868
1608,6249
1178,3994
1400,3248
388,4968
3266,6632
7475,5850
295,1547
6164,6300
2666,4101
1551,2015
2528,7083
4083,5307
447,3115
4623,7058
3199,5394
5923,7009
1507,2353
5716,6480
6096,6814
3266,6437
3600,6497
3887,4920
2043,2482
1649,6061
1863,4848
3150,3160
4125,5099
290,889
1841,6061
1664,3965
782,4083
1049,6939
5027,5181
2081,5043
935,4770
248,1799
3150,5748
6,1089
5166,5714
5529,6633
845,1736
889,7400
3076,3263
744,2692
6193,7155
1479,2656
3534,4613
2205,2866
2101,3316
4137,5421
3959,4982
1224,2030
5124,6883
3854,5475
1205,3763
2229,3626
2848,5503
150,5566
1184,5514
949,5917
1614,3350
415,1241
1459,1503
1665,2754
1423,3144
3588,5331
3150,5187
4159,6814
1804,7263
1522,2280
471,599
1239,2860
256,2381
4262,6788
7142,7275
439,3698
2616,3882
2905,4109
1958,3491
5283,5959
3050,3119
616,3173
5850,6324
3891,4012
946,3211
3082,3157
613,1719
6611,7303
6778,7192
337,6663
5842,6303
3066,6139
1644,3084
213,660
2103,2335
2498,6042
1200,1631
2992,4265
183,3111
206,5543
51,6566
1029,4053
3129,6130
665,6804
2609,3528
1954,5313
5758,6168
166,3643
3157,4890
248,6665
189,1533
1074,1076
4526,5136
1358,2608
1005,1031
5962,7275
121,2895
790,3384
1162,1208
2948,3696
1390,3210
1818,7300
1486,1655
3061,5529
1217,3275
3697,5180
1352,1662
150,3018
3257,4189
2742,6986
1417,4186
2997,4167
1015,5002
3319,4624
1740,1756
929,6051
3266,3260
5618,6899
4048,6757
1417,3681
2498,3280
4021,6417
2577,3274
183,5360
5071,5111
4622,4638
2668,6878
2569,3252
3179,6038
2485,6287
1356,7108
1537,2003
174,7086
4280,6335
1614,2498
6001,6685
4580,7009
312,4098
3042,4029
2865,3150
3486,5670
4502,5862
1864,2208
3382,4968
2794,2895
616,3061
628,3548
2209,2211
1386,3248
1039,1319
1547,1996
3058,5272
392,6310
1918,3131
1309,7220
1139,3608
2925,5463
3744,6883
472,1383
1177,3076
1144,1482
2616,2794
5505,7196
1926,2030
3612,7178
2794,5084
1388,1654
1423,5252
3150,6786
5446,6078
2228,5042
1043,1896
3160,6377
4183,4876
1361,5188
655,1720
3081,4292
508,5529
2043,3194
4899,5600
3194,5351
998,1286
3793,4889
2166,6629
3144,3568
4321,7226
526,2935
3255,6166
784,3961
1039,1083
4891,6593
1678,3284
385,5495
5504,6038
5320,6430
853,2832
755,7325
146,174
3273,3254
361,2281
189,1696
6883,6983
3970,4574
694,5817
115,5329
875,2228
177,6883
502,2557
4395,7192
2794,7090
593,7089
174,3033
4614,7367
2116,6950
1086,1959
2015,3172
1408,1502
1511,6434
164,168
3607,3836
790,6670
1970,5961
2951,6825
4033,5871
1788,1786
3076,5766
194,5810
699,4110
498,5912
1495,4057
3533,4053
2656,3173
3883,6972
3350,6983
3710,5252
271,2326
1551,2673
2713,6343
3711,4349
1236,2679
156,7243
1479,4029
3837,5814
2050,5747
5663,5664
888,5503
5166,5421
920,2642
3943,6282
3275,5441
4345,7089
2531,2895
312,960
4084,4539
741,3744
3021,3043
1376,3274
1753,4727
1069,1617
1408,3195
267,5055
1829,5387
3880,6587
3847,7155
2166,2840
3115,6917
248,5107
529,3643
5515,6883
3115,6272
1014,7430
4888,5146
1568,1949
1585,6468
5488,6965
2833,3185
2387,6299
662,1650
2655,6524
3474,7255
1953,6006
1536,5477
890,6703
183,337
2387,2997
599,7009
6883,7215
3495,5301
1049,2615
3255,6708
1415,1701
2050,3050
3273,7200
3126,4613
750,6617
133,6808
677,1175
2989,5674
526,1328
376,3373
1190,5762
2821,3635
2243,4572
3171,6738
1032,1729
258,6788
3744,5486
2054,7200
204,6281
3794,5403
1803,3992
2331,6508
3975,6296
6636,7367
285,7326
1417,5998
2077,2774
5346,7127
3612,7310
3266,6057
427,3700
1586,1818
7266,7322
1507,6871
2230,2381
3275,5231
4627,6820
1478,2180
310,3961
258,2642
853,1418
2611,6998
1762,3008
2558,5717
2731,4037
976,1291
813,4710
2641,3073
1089,7453
2684,7498
2684,7311
1562,2883
3758,4034
491,2828
2326,2437
1587,2596
867,5285
2038,4385
6121,6980
1970,3129
71,5467
1177,4439
1849,3354
1591,5836
1534,1887
313,2777
174,248
22,4432
3439,3740
6206,7020
4358,5146
1495,4206
3008,5400
2869,7343
760,1227
3952,6738
1862,2017
1361,2236
2569,6360
1356,5749
1247,1948
4252,6053
1803,4168
3435,3811
5760,6961
2662,5178
2460,3053
6466,6590
2542,2758
3275,6257
351,4944
167,6752
3275,5830
17,2030
2372,2789
1659,2116
5808,6998
2983,6124
6497,7195
1417,2927
1039,1500
2927,5877
40,6986
3983,5417
1929,3524
2687,5219
2485,5414
3274,7156
3953,6119
258,6874
7480,7491
3837,6960
1661,5351
495,2564
899,3377
1861,2481
1196,5226
1482,6849
840,5850
1729,2435
2771,6505
1572,7397
3664,6360
119,3199
2727,6628
1584,3235
251,3115
727,1356
4665,6327
706,5978
3854,5309
1205,2226
940,6343
1045,1910
2451,3698
7442,3172
1665,5522
263,2068
1029,2855
1918,7195
150,4516
3537,6807
5377,5649
642,731
1829,5510
1647,2396
4314,6600
3892,5193
3696,6983
3157,3280
1263,2280
3711,4029
616,3110
3020,5714
267,840
54,5996
807,5191
831,1753
3462,5763
1319,2354
2848,4130
1647,2818
3022,5968
2038,2199
887,2068
2569,3076
3932,6497
1185,4235
7445,3047
3837,3842
813,5355
6645,7354
3135,3350
559,6390
1853,2217
3837,4237
2498,2577
1086,7432
2558,3708
4534,4592
1069,1067
3331,3438
1357,1540
933,1383
2926,6718
559,727
1236,1278
2705,5964
5505,7200
174,1392
3643,6837
1249,1799
1238,5666
952,3574
876,1527
1064,1301
589,3762
1016,1024
103,5526
3110,3157
5128,7303
879,1295
6605,6883
1029,5351
1301,1903
3284,4919
2166,5328
174,2327
815,6922
2498,3123
3105,3350
3983,6972
1534,3557
2030,3147
3255,6288
2550,7032
914,7473
2064,4159
283,3698
3100,3744
1855,7154
452,3574
3407,6258
342,750
1682,2274
6746,7367
363,2794
338,3635
3252,4417
1724,1999
1179,2759
6482,6752
3938,7349
5166,6641
2087,4946
3327,3586
1537,5865
345,3603
2872,6402
345,2907
2478,6712
4835,7089
1376,3022
1110,1445
5505,6054
4526,5002
385,6526
134,2377
1665,6561
3152,6111
2531,3160
1131,3313
6835,6929
5545,6264
1668,5757
2502,6879
2346,4610
3384,6486
1346,1889
3116,3656
1144,4757
5304,6349
4357,6497
3121,7094
969,2313
5170,5493
1915,3612
2884,4255
3854,5452
432,3983
2616,2690
2541,6254
3359,4628
2336,2517
1942,2824
3696,4268
2865,5313
1602,2064
416,7300
150,3033
3211,5493
593,950
2306,5812
356,7325
2280,4715
730,6264
1511,7145
5529,6661
2227,6061
1678,5852
313,7120
2166,2464
1647,3092
1089,1508
1717,3026
3150,4051
4367,6467
12,3026
3259,5416
1505,7397
4312,6038
2754,3330
1482,6361
3092,5942
258,2614
147,3787
1177,2590
3118,3202
1004,1117
645,1177
2727,7452
1500,1752
3144,5844
6346,7265
2256,6411
3022,3160
3076,3090
2918,3160
2331,2642
4370,5355
2049,4441
3252,5214
3991,5346
59,3937
1019,1799
1669,2757
1746,2160
586,3373
2491,6300
773,5817
6524,6929
2193,5041
3259,5286
385,5788
2103,3487
5830,5864
3115,5877
3108,4982
2247,2558
3123,3157
5970,6526
6443,6549
1383,3836
1862,2932
3384,3519
727,6272
5834,6718
194,2475
1383,3534
840,3979
1918,7076
1045,2085
258,1560
2273,3837
2496,3026
1443,5537
3775,7083
6467,7382
5146,5996
3833,7262
548,3643
1420,4506
6300,7118
4613,7231
3539,6929
3076,7248
1207,3022
4136,4458
675,1511
1372,6825
1183,1810
1270,1921
1528,2387
221,2828
313,6101
1030,3469
427,5916
1753,3528
445,1576
55,5060
4684,5857
3081,3101
5701,6214
2087,5463
3107,3696
743,3983
154,4124
537,7089
2558,5368
6421,6986
650,3025
4506,7314
727,3836
998,2322
1504,6718
895,6590
351,663
4055,7018
4510,5386
2829,5721
596,2199
872,3586
3082,6738
1769,4527
1807,2356
5954,6111
6530,7044
950,3854
695,5857
2116,4015
4189,7381
1371,1613
3104,3252
1867,1868
3121,6300
1497,2895
3020,5136
1493,2127
1482,1820
3139,6346
2324,2895
3696,6041
764,2582
2396,6276
866,5882
462,4053
3121,7200
3144,6590
3443,4843
2230,6434
1796,3190
1142,1482
6242,6398
5544,5814
5394,6467
4189,4424
267,4979
553,6318
2415,6670
998,2536
1356,6082
4970,7077
2500,5814
7442,6081
3274,6041
5669,6375
3460,5329
1744,2195
6594,6608
840,3880
1799,6730
2427,2531
2216,2274
3058,5548
5857,7200
483,4757
1898,4011
2821,3560
4328,6240
3008,3161
3143,7156
5064,6072
718,3971
2403,3445
2491,5529
1304,1723
1685,2785
3709,7192
3248,5116
3173,6377
5346,6806
3836,7311
3754,5246
4312,7200
2,3678
7478,5922
1868,2484
3085,6866
4176,5697
3626,3701
174,3024
3275,6651
1223,2116
240,3021
684,4768
1771,2468
2451,5157
7200,7367
952,4758
662,988
3983,6627
1596,2116
1128,2889
1799,3024
2727,6887
1788,1965
1117,1121
807,5978
415,2003
576,644
1166,4251
2835,3359
2712,5343
1097,2070
3599,5252
1025,1969
3274,4260
4331,4982
5483,6836
1002,2574
4488,5734
1678,6038
1569,7129
2274,6650
4411,6752
1725,3149
622,2309
3090,4249
1417,4982
856,2166
1809,2377
3050,3882
42,2874
330,1564
815,2288
2789,5351
3266,3281
1663,3157
3252,7248
2676,4214
3953,6100
866,7095
183,6581
6497,6738
1479,6172
5461,6566
4349,5621
2913,3045
1819,2279
1216,2085
1654,1737
1418,5851
4799,5962
161,3574
1844,1940
1063,1435
1187,1725
4897,6275
2866,4794
3097,6858
1818,2097
4235,6281
5450,5664
3172,5391
3058,6085
2927,4982
1803,1834
933,3132
2067,6018
3945,5961
415,1342
1358,3964
5512,6287
4424,6331
815,2838
1417,3892
1803,6353
3451,4027
6072,7156
3744,7266
764,2030
2049,2311
498,3854
258,2356
3161,3202
684,3045
3032,5734
1453,3036
541,3572
8,853
2087,6228
777,5321
4835,6221
3574,7394
1622,2123
5313,5931
1415,2696
1074,3490
659,7268
1849,2181
1089,1257
1024,1277
3562,5489
6298,6663
16,5814
1926,4890
1719,6234
1743,1818
3094,3719
5518,6331
1208,2447
1045,3565
351,6222
6971,7077
1409,1798
1868,2997
1720,2033
1803,6747
407,1356
1319,2411
3651,4835
3496,6807
385,7011
6078,7280
1917,6684
3561,3717
3307,5145
1668,5377
763,3107
2851,3208
1511,5099
1682,2081
765,2531
2975,3485
5089,7094
5984,7009
1754,4685
3843,6149
21,452
439,2866
1773,2076
1584,7158
4139,7047
3324,4506
2498,4919
2015,2179
3496,5120
832,6986
1926,3131
1990,2473
5271,7138
5976,6738
1657,7307
3744,6329
5064,5124
128,7323
6895,6883
5868,6006
1855,7324
1383,3694
541,4188
1307,3051
2027,6524
1039,2388
853,1576
5184,5878
1201,2387
3983,3990
6181,6675
1799,6412
3979,4098
1918,4085
1918,4304
1804,4513
345,2525
494,6424
1818,4350
1754,3911
5728,6529
3612,6819
3411,6221
1486,5248
2828,3684
2978,4376
3672,6590
2498,3843
770,7193
5318,7163
79,3639
1639,4211
1714,2008
3045,4776
2994,5245
5416,6038
345,2118
3486,5417
4075,7191
2030,3043
2389,6464
3008,3070
1769,3512
5475,7254
1537,3484
6113,7162
2030,3143
750,3006
934,6718
295,2228
4053,4735
889,988
1476,3767
5972,6667
2700,2809
2127,4384
133,826
1502,3195
2743,7327
2782,7268
3074,3359
1564,6136
639,6322
445,4322
3508,6184
3020,2995
1564,1827
5030,6817
1045,4019
731,1174
2181,4053
1089,1113
183,3104
3185,5611
2372,2695
2581,3881
1479,2037
3100,6300
5290,5810
1818,6010
3769,7406
2736,4288
2170,3282
1071,1205
1415,1621
240,763
3100,7200
348,6768
2498,2562
3288,5493
977,1187
2833,3144
1965,2116
3144,5346
3275,4852
3136,3744
217,4189
2684,3113
3350,4293
452,6022
2123,4216
3646,4083
2832,7226
2180,2598
2030,6497
7429,1096
3144,3148
1745,6214
6747,7200
1847,1930
2029,4517
1131,4053
2116,3423
6608,7234
1861,3375
926,7009
5968,7074
3115,4982
2601,3237
6524,6936
3252,6983
254,3115
1818,5363
3744,6286
2230,7145
2865,6590
1417,5066
1226,1970
244,1569
4083,7294
4154,7009
7057,7322
3172,7497
1227,1504
1665,6966
2727,7184
1468,3090
2990,5823
3836,4727
351,4258
1818,1942
1626,3129
2870,6742
1069,1580
32,6735
1415,1799
517,998
4415,6484
390,4775
4557,6590
3236,4751
2492,2664
4610,6923
1335,3377
1678,3008
7118,7156
5292,6987
3554,6338
2326,2686
672,1623
703,879
4136,5349
3185,4365
2558,3150
3263,3350
165,7429
2363,3183
1808,6383
3115,3892
2498,3274
3843,7322
779,950
1476,1981
914,6585
462,5351
175,1534
1019,1829
1248,3373
5414,6497
1356,7246
4027,5918
1855,2427
5907,6112
3172,4362
744,5970
415,5660
573,4803
1243,3350
3213,3313
3807,6570
2878,4506
2292,2712
3653,3961
472,1356
3137,7092
268,1591
